,Film,Month,Monthly_Cume_Gross,Monthly_Gross,Monthly_Gross_Mil,Studio
0,Star Wars Ep. IV: A New Hope,6.0,40333282.0,14549137.0,14.0,20th Century Fox
0,Alien,6.0,94713427.0,27645662.0,27.0,20th Century Fox
0,Star Wars Ep. V: The Empire…,6.0,165827280.0,77254233.0,77.0,20th Century Fox
0,History of the World: Part I,6.0,28177195.0,19079788.0,19.0,20th Century Fox
0,The Cannonball Run,6.0,43580608.0,24723383.0,24.0,20th Century Fox
0,Visiting Hours,6.0,33420396.0,5842072.0,5.0,20th Century Fox
0,Porky's,6.0,375107139.0,11123895.0,11.0,20th Century Fox
0,Author! Author!,6.0,9588560.0,6138318.0,6.0,20th Century Fox
0,Megaforce,6.0,3492966.0,3492966.0,3.0,20th Century Fox
0,The Man From Snowy River,6.0,61460326.0,376112.0,0.0,20th Century Fox
0,Star Wars Ep. VI: Return of…,6.0,475741499.0,92985339.0,92.0,20th Century Fox
0,Porky's II: The Next Day,6.0,10817121.0,10817121.0,10.0,20th Century Fox
0,Romancing the Stone,6.0,314055344.0,11820892.0,11.0,20th Century Fox
0,Rhinestone,6.0,21623583.0,13622441.0,13.0,20th Century Fox
0,Bachelor Party,6.0,7554822.0,7554822.0,7.0,20th Century Fox
0,The Gods Must Be Crazy,6.0,58913032.0,2054809.0,2.0,20th Century Fox
0,Prizzi's Honor,6.0,33046433.0,15111982.0,15.0,20th Century Fox
0,Cocoon,6.0,38363179.0,25248776.0,25.0,20th Century Fox
0,SpaceCamp,6.0,4161955.0,4161955.0,4.0,20th Century Fox
0,Predator,6.0,84991007.0,37775160.0,37.0,20th Century Fox
0,Big,6.0,118970495.0,46439069.0,46.0,20th Century Fox
0,Die Hard 2,6.0,13811679.0,13811679.0,13.0,20th Century Fox
0,Only the Lonely,6.0,32764509.0,5021595.0,5.0,20th Century Fox
0,Home Alone,6.0,276763569.0,1362604.0,1.0,20th Century Fox
0,Sleeping with the Enemy,6.0,98084141.0,904213.0,0.0,20th Century Fox
0,Dying Young,6.0,35320090.0,21371292.0,21.0,20th Century Fox
0,Alien³,6.0,193980797.0,13733844.0,13.0,20th Century Fox
0,Unlawful Entry,6.0,15002996.0,15002996.0,15.0,20th Century Fox
0,Hot Shots! Part Deux,6.0,94294874.0,10943954.0,10.0,20th Century Fox
0,Once Upon a Forest,6.0,3527292.0,3527292.0,3.0,20th Century Fox
0,Sugar Hill,6.0,18206892.0,21324.0,0.0,20th Century Fox
0,Speed,6.0,127740521.0,61972280.0,61.0,20th Century Fox
0,Kiss of Death,6.0,29704954.0,203379.0,0.0,20th Century Fox
0,French Kiss,6.0,172167947.0,6630444.0,6.0,20th Century Fox
0,Die Hard: With a Vengeance,6.0,399258517.0,38389089.0,38.0,20th Century Fox
0,Mighty Morphin Power Ranger…,6.0,19534264.0,19534264.0,19.0,20th Century Fox
0,The Truth About Cats & Dogs,6.0,96522344.0,2553473.0,2.0,20th Century Fox
0,Volcano,6.0,183983476.0,2801347.0,2.0,20th Century Fox
0,Speed II: Cruise Control,6.0,97419058.0,39595384.0,39.0,20th Century Fox
0,Hope Floats,6.0,170799758.0,30237475.0,30.0,20th Century Fox
0,The Object of my Affection,6.0,86544218.0,787967.0,0.0,20th Century Fox
0,Bulworth,6.0,97595875.0,6075276.0,6.0,20th Century Fox
0,Cousin Bette,6.0,775626.0,440817.0,0.0,20th Century Fox
0,The X Files: Fight the Future,6.0,102405135.0,60800717.0,60.0,20th Century Fox
0,Doctor Dolittle,6.0,45125665.0,45125665.0,45.0,20th Century Fox
0,Pushing Tin,6.0,33436489.0,238476.0,0.0,20th Century Fox
0,Never Been Kissed,6.0,210100956.0,4021536.0,4.0,20th Century Fox
